ImageId,EncodedPixels
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,29713 7 30229 12 30748 14 31268 15 31787 18 32307 18 32827 18 33346 19 33865 20 34384 21 34903 21 35422 21 35941 20 36461 11 36473 7 36981 9 37501 8 38022 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,167467 5 167985 10 168504 13 168521 5 169023 24 169543 24 170063 24 170583 23 171103 23 171623 20 172144 11 172664 9 173183 11 173703 11 174221 14 174741 15 175260 16 175780 16 176300 17 176820 17 177340 17 177860 17 178380 17 178900 17 179421 15 179941 14 180462 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,99470 9 99988 14 100508 15 101027 17 101547 18 102067 19 102586 20 103106 20 103626 20 104145 21 104666 20 105185 21 105705 20 106225 19 106743 14 106760 4 107261 16 107281 2 107780 17 107801 2 108300 17 108820 17 109340 16 109861 14 110381 10 110902 3 110906 1 111424 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,110023 15 110541 19 111059 23 111578 25 112097 28 112617 30 113136 34 113656 36 114176 37 114695 24 114723 11 115214 26 115241 14 115726 50 116245 51 116764 52 117284 52 117803 53 118323 53 118843 53 119362 54 119882 54 120402 54 120922 22 120946 30 121443 20 121467 34 121963 19 121989 33 122484 17 122510 33 123005 16 123032 32 123526 14 123556 29 124048 8 124080 26 124603 23 125121 25 125637 29 126156 29 126675 29 127195 28 127715 27 128235 25 128756 22 129276 20 129797 17 130319 14 130840 11 131361 8 131884 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,110813 9 111331 14 111850 16 112369 18 112888 20 113407 22 113926 23 114445 25 114964 26 115483 28 116003 28 116522 29 116567 1 117042 30 117083 11 117562 30 117602 14 118083 30 118122 14 118603 30 118640 16 119124 52 119644 53 120165 56 120687 14 120708 37 121209 8 121230 36 121731 3 121751 36 122271 37 122792 15 122810 19 123312 13 123331 19 123832 9 123852 19 124351 8 124372 19 124866 10 124892 20 125385 6 125412 20 125905 5 125933 18 126425 4 126453 18 126945 3 126973 17 127494 13 128016 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,37 15 556 17 1075 19 1594 21 2113 22 2633 23 3152 24 3672 24 4192 25 4712 25 5232 25 5752 25 6272 25 6793 23 7313 23 7834 21 8355 20 8876 18 9396 16 9917 14 10438 12 10957 12 11474 15 11993 15 12513 14 13032 15 13552 13 14072 8 14592 7 15112 5 15633 4 16154 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71782 5 72300 10 72818 14 73337 16 73856 17 74375 19 74894 20 75413 20 75932 21 76452 20 76971 20 77491 19 78011 17 78532 15 79052 14 79573 12 80094 11 80615 8 81137 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,29514 7 30033 10 30550 14 31069 15 31587 18 32106 19 32625 20 33144 21 33664 22 34183 23 34703 23 35223 23 35743 22 36263 21 36783 21 37303 20 37824 17 38344 16 38865 14 39387 10 39909 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,32699 2 33216 9 33735 11 34254 13 34773 15 35292 17 35811 19 36330 20 36850 20 37369 22 37889 22 38409 22 38929 21 39450 19 39970 17 40493 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,52316 3 52826 15 53343 19 53861 23 53885 11 54380 37 54899 39 55418 41 55938 41 56458 42 56977 43 57497 43 58018 42 58538 41 59058 41 59578 39 60099 35 60619 15 60639 13 61140 11 61164 5 61662 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,110130 5 110648 10 111167 12 111686 14 112205 16 112725 17 113244 18 113764 19 114284 19 114805 19 115325 19 115845 20 116365 20 116885 21 117405 21 117926 20 118446 20 118967 18 119487 18 120008 16 120529 14 121050 12 121572 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,162208 6 162721 15 163237 20 163756 22 164275 24 164794 26 165314 27 165833 29 166353 30 166873 30 167392 31 167913 30 168433 30 168953 29 169473 27 169994 25 170514 23 171035 20 171556 11 172076 8 172598 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,169457 8 169975 12 170495 13 171013 15 171533 15 172053 15 172573 15 173093 15 173614 15 174134 17 174655 17 175175 18 175696 17 176216 17 176735 18 177255 18 177764 5 177775 18 178282 11 178295 17 178801 31 179319 32 179838 33 180357 32 180877 32
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,32761 2 33281 2 33801 2 34321 3 34841 3 35361 3 35881 3 36401 3 36921 2 37441 2 37961 2 38481 2 39001 3 39521 5 40041 7 40561 10 41081 12 41601 13 42121 14 42641 15 43161 15 43681 16 44201 16 44721 16 45241 16 45761 16 46281 16 46801 16 47321 16 47841 16 48361 16 48881 15 49401 15 49921 14 50441 12 50961 11 51481 9 52001 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,19450 4 19967 9 20485 13 20503 13 21004 34 21524 36 22043 38 22563 38 23082 39 23603 38 24123 38 24643 38 25164 36 25685 35 26205 34 26726 32 27246 13 27260 18 27768 7 27783 14 28304 12 28827 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,17425 2 17945 3 18465 3 18985 3 19505 3 20025 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,207 4 726 9 1244 12 1763 14 2283 14 2803 15 3323 15 3843 16 4363 16 4883 16 5403 15 5924 14 6444 13 6964 13 7485 11 8005 10 8526 9 9047 7 9570 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,65821 3 66340 5 66859 6 67379 5 67901 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,154977 4 155495 9 156014 12 156533 15 157053 16 157573 17 158093 17 158612 19 159132 21 159653 21 160173 21 160694 20 161214 20 161735 19 162256 17 162778 14 163299 12 163822 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,168321 3 168840 5 169359 7 169879 7 170398 9 170918 10 171438 12 171957 14 172477 14 172997 14 173516 16 174036 16 174555 17 175075 16 175595 16 176114 16 176632 17 177150 19 177669 19 178188 19 178707 18 179227 17 179747 16 180267 12 180788 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,27002 8 27519 13 28036 17 28554 20 29073 22 29592 24 30110 26 30629 27 31149 27 31668 28 32189 27 32709 26 33230 24 33750 23 34271 21 34791 20 35312 17 35832 15 36353 13 36874 11 37394 11 37914 11 38434 13 38954 14 39472 16 39993 15 40512 16 41032 17 41552 16 42060 2 42071 17 42573 35 43090 38 43608 39 44127 39 44647 39 45166 38 45686 33 46205 34 46725 34 47245 33 47765 33 48285 33 48805 33 49325 32 49846 31 50366 30 50887 29 51407 28 51928 26 52450 23 52971 19 53494 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,108857 3 109373 10 109890 14 110409 16 110928 19 111447 23 111966 24 112485 26 113004 27 113524 27 114043 28 114563 28 115083 27 115603 27 116124 26 116644 26 117164 26 117685 25 118205 24 118726 23 119246 23 119767 22 120289 19 120810 18 121333 14 121856 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,50840 9 51358 14 51878 16 52397 21 52917 26 53437 29 53957 31 54477 32 54997 33 55518 32 56038 33 56558 33 57079 32 57599 32 58119 32 58640 31 59161 30 59681 29 60202 27 60722 26 61243 22 61765 18 62286 16 62807 14 63335 5 63857 5 64360 5 64376 7 64879 7 64895 9 65397 10 65410 14 65916 10 65929 15 66436 28 66955 29 67475 29 67995 28 68515 27 69035 26 69555 25 70075 23 70596 21 71116 18 71637 14 72158 10 72680 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,129993 5 130511 8 131031 8 131550 10 132070 10 132590 10 133110 10 133630 10 134144 4 134150 10 134662 18 135181 19 135700 19 136220 19 136740 19 137260 18 137781 17 138303 9 138824 7 138838 1 139346 5 139357 4 139868 3 139876 5 140388 5 140395 6 140908 13 141428 13 141949 12 142474 7 142995 6 143516 5 144037 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,16522 5 16553 5 17040 8 17069 15 17560 9 17587 20 18080 19 18104 24 18599 50 19119 51 19638 52 20157 53 20676 55 21197 53 21718 52 22241 48 22762 46 23283 44 23803 42 24324 39 24845 34 25367 26 25889 23 26412 19 26934 15 27456 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,166593 8 167110 12 167629 15 168148 16 168668 17 169187 19 169707 19 170227 19 170747 20 171266 21 171787 20 172307 19 172827 19 173347 18 173868 16 174389 13 174910 10 175433 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,97809 9 98327 14 98846 17 99366 17 99886 18 100406 19 100926 19 101446 20 101967 19 102487 19 103008 18 103529 17 104050 15 104571 14 105093 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,61184 3 61700 10 62218 13 62736 17 63254 20 63772 23 64290 27 64808 30 65326 32 65844 35 66363 36 66882 36 67402 36 67922 36 68443 34 68963 33 69484 31 70006 28 70527 26 71047 25 71566 25 72085 25 72604 24 73124 22 73643 21 74163 16 74682 17 75202 17 75721 18 76241 18 76760 19 77280 19 77800 18 78319 19 78839 19 79359 19 79879 19 80400 17 80920 17 81441 15 81961 14 82483 11 83004 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,122942 8 123459 12 123977 16 124497 17 125016 19 125535 21 126055 21 126575 21 127095 20 127615 19 128136 17 128657 3 128668 1 128670 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,153472 5 153991 8 154510 10 155030 10 155550 11 156069 12 156588 13 157106 14 157625 15 158144 15 158664 15 159183 15 159703 14 160224 12 160745 10 161266 7 161788 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,92984 7 93502 12 94020 15 94539 18 95059 18 95578 21 96098 25 96618 28 97138 28 97659 28 98180 28 98701 28 99224 25 99750 20 100273 17 100793 17 101314 16 101834 16 102354 16 102875 14 103395 14 103916 13 104437 11 104957 10 105479 6 106001 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,166043 8 166531 5 166559 13 167050 8 167076 15 167569 11 167594 16 168089 19 168112 16 168609 37 169129 35 169649 34 170169 33 170689 32 171209 31 171729 30 172249 29 172769 28 173289 27 173809 27 174329 25 174849 24 175369 22 175889 9 175899 11 176409 7 176420 8 176929 6 176941 5 177449 5 177969 4 178489 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150578 10 151094 17 151612 23 152130 27 152649 30 153168 32 153688 34 154208 35 154728 36 155248 36 155768 37 156288 37 156808 38 157329 37 157849 38 158370 37 158891 37 159413 35 159933 35 160451 37 160969 39 161486 42 162004 44 162523 45 163042 45 163561 46 164081 45 164601 44 165120 44 165640 42 166160 41 166680 41 167200 40 167720 40 168240 40 168760 40 169280 40 169800 40 170320 39 170840 38 171361 37 171882 35 172403 33 172927 28 173449 25 173970 23 174491 20 175012 16 175534 12 176059 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,19420 1 19938 5 20456 8 20976 8 21494 10 22013 11 22531 13 23050 14 23569 15 24089 14 24609 14 25129 13 25649 13 26169 13 26690 24 27211 24 27731 25 28252 25 28772 25 29292 25 29812 24 30332 23 30851 22 31371 18 31891 16 32412 13 32932 11 33454 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,11899 4 12417 9 12935 14 13454 16 13973 18 14493 19 15012 20 15533 21 16053 22 16574 22 17094 23 17615 23 18135 23 18655 23 19175 23 19696 21 20216 20 20736 19 21257 17 21779 13 22302 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71233 7 71750 11 72267 14 72786 15 73305 16 73823 18 74342 19 74860 21 75379 22 75898 23 76417 24 76936 25 77455 26 77974 27 78494 27 79013 28 79533 28 80053 28 80573 27 81094 24 81614 23 82134 21 82655 19 83175 18 83696 16 84216 14 84738 10 85262 5 85783 4 86301 7 86820 9 87339 11 87858 13 88378 14 88898 14 89418 15 89939 14 90459 15 90980 15 91501 14 92022 14 92543 13 93064 12 93586 10 94108 8 94629 6 95152 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,3118 3 3626 3 3637 4 4146 4 4156 5 4666 4 4675 6 5186 4 5195 6 5697 5 5705 5 5715 6 6216 7 6228 1 6235 6 6736 10 6747 3 6751 1 6754 7 7256 25 7776 25 8296 25 8816 25 9336 25 9857 24 10378 23 10899 22 11420 21 11940 6 11947 14 12461 20 12982 19 13502 10 13515 6 14025 5 14038 3 14546 4 14559 2 15079 2 15599 2 16120 1 16640 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,30055 1 30057 18 30572 25 31090 28 31609 31 32129 32 32648 33 33168 34 33689 33 34209 33 34729 32 35250 31 35770 30 36291 27 36812 24 37333 21 37855 13
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,48719 6 49233 14 49750 18 50268 21 50786 24 51302 28 51821 29 52340 30 52860 30 53380 30 53900 30 54420 30 54941 31 55462 32 55982 33 56503 33 57024 32 57545 31 58067 29 58589 27 59115 21 59636 19 60156 18 60677 15 61198 12 61720 9 62244 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,132271 8 132789 10 133306 17 133825 19 134343 22 134373 6 134862 23 134891 11 135381 25 135410 13 135901 26 135929 15 136420 44 136939 45 137459 46 137978 47 138498 47 139018 48 139537 49 140057 49 140577 49 141096 50 141616 49 142136 49 142656 48 143177 46 143697 24 143724 9 143737 3 144217 23 144246 5 144738 21 144767 1 145259 19 145780 17 146302 14 146823 12 147345 9 147866 7 148388 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,133551 5 134068 10 134586 13 135104 16 135623 17 136134 27 136651 31 137169 33 137687 35 138207 35 138726 36 139246 36 139765 37 140285 36 140803 38 141323 37 141843 23 141869 9 142363 21 142392 4 142883 20 143403 19 143923 18 144444 16 144965 15 145486 13 146007 11 146530 8 147052 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,96826 5 97345 8 97864 12 98371 2 98383 14 98890 4 98899 18 99410 5 99417 21 99930 5 99936 23 100450 31 100972 32 101009 2 101494 34 101529 3 102015 38 102536 38 103058 36 103583 31 104112 22 104633 21 105154 20 105675 13 105689 5 106195 13 106209 4 106716 11 106729 3 107237 9 107249 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,74630 4 75146 13 75665 18 76185 19 76705 20 77225 20 77745 20 78265 20 78785 20 79305 20 79825 20 80345 3 80349 15 80865 3 80870 13 81386 1 81390 12 81906 1 81911 9 82425 13 82945 11 83465 12 83985 13 84505 16 85025 17 85545 17 86065 17 86585 16 87105 13 87625 10 88145 8 88665 6 89185 5 89705 4 90225 3 90745 2 91265 2 91785 3 92305 3 92825 3 93345 3 93865 4 94385 3 94905 3 95425 3 95945 3 96465 2 96985 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,40666 8 41183 12 41702 14 42220 16 42739 17 43258 19 43777 20 44297 20 44817 20 45337 20 45857 20 46377 20 46898 18 47418 17 47939 15 48459 14 48980 10 49503 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71855 6 72373 10 72891 13 73410 14 73929 16 74448 17 74967 18 75487 17 76006 18 76526 18 77045 18 77565 18 78085 17 78605 17 79125 16 79644 17 80165 15 80685 14 81205 14 81726 12 82247 11 82768 9 83289 8 83811 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,76961 2 77481 3 78001 4 78521 4 79041 5 79561 5 80081 5 80601 5 81121 4 81641 4 82161 4 82681 3 83201 3 83721 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,161317 2 161837 1 162357 1 162877 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,102637 5 103153 10 103672 13 104191 15 104710 17 105230 17 105749 18 106270 17 106791 16 107311 16 107831 15 108351 15 108871 14 109391 13 109912 11 110433 8 110954 6 111476 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,133736 7 134254 12 134772 17 135291 20 135811 21 136330 22 136843 1 136850 23 137361 5 137370 23 137880 8 137889 24 138400 32 138919 33 139439 33 139959 14 139976 15 140479 13 140497 12 140999 13 141017 10 141519 13 141537 9 142039 13 142057 10 142559 12 142576 11 143079 12 143096 13 143599 10 143616 14 144120 8 144135 16 144640 7 144655 17 145160 7 145175 17 145681 5 145696 17 146202 3 146216 16 146736 16 147256 15 147776 14 148296 12 148817 8 149339 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,124226 6 124741 14 125260 16 125779 18 126299 18 126817 20 127336 21 127855 22 128375 22 128895 22 129415 21 129935 20 130455 20 130975 19 131496 18 132016 18 132537 16 133059 14 133578 16 134099 14 134620 13 135142 9 135664 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,79447 5 79965 9 80484 11 81003 12 81523 13 82043 13 82562 14 83082 14 83603 13 84123 12 84644 11 85164 11 85685 9 86205 9 86726 8 87247 7 87767 8 88287 9 88807 10 89327 11 89847 12 90367 12 90887 12 91407 11 91927 10 92447 9 92968 7 93490 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,5052 7 5571 9 6090 10 6609 10 7129 9 7649 8 8170 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,56097 3 56103 9 56614 21 57133 23 57652 25 58172 25 58692 25 59211 26 59732 25 60252 24 60772 24 61292 23 61813 21 62334 19 62855 17 63377 14 63901 9 64426 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,18793 8 19311 12 19830 14 20350 14 20869 16 21388 17 21908 18 22427 19 22947 19 23466 19 23986 19 24506 19 25026 18 25546 17 26066 16 26586 14 27107 12 27627 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,84780 3 85297 9 85814 14 86331 18 86851 18 87370 19 87890 19 88410 19 88930 19 89450 18 89971 17 90492 14 91012 11 91533 9 92054 8 92574 7 93094 7 93615 6 94137 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,121085 7 121603 11 122121 14 122640 16 123159 17 123678 18 124197 19 124717 19 125237 19 125756 19 126276 19 126796 18 127316 17 127836 17 128357 15 128878 13 129399 10 129920 7 130442 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,134017 5 134535 9 135054 11 135573 14 136093 14 136612 16 137131 17 137651 17 138170 19 138690 19 139209 20 139729 20 140249 20 140768 21 141288 21 141808 20 142328 20 142848 20 143367 21 143887 21 144407 20 144927 19 145448 18 145968 17 146489 16 147010 14 147531 12 148052 10 148574 7 149096 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,59971 7 60489 10 61008 12 61527 13 62047 14 62567 14 63087 14 63607 15 64128 14 64648 13 65169 12 65690 11 66211 9 66733 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,172463 3 172967 3 172978 8 173485 7 173496 10 174004 22 174523 23 175042 24 175562 23 176081 24 176601 23 177121 23 177641 22 178161 21 178681 20 179201 19 179721 17 180241 16 180761 16
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,130284 2 130799 10 131317 14 131836 16 132355 18 132874 20 133393 21 133913 22 134433 23 134954 22 135475 21 135996 19 136518 17 137043 11 137565 8 138087 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,26557 2 27074 8 27592 12 28111 14 28630 17 29149 19 29668 20 30187 22 30706 23 31224 25 31743 26 32262 27 32782 27 33302 26 33823 25 34344 23 34865 21 35386 18
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,144786 4 145304 10 145822 14 146340 16 146859 18 147377 21 147896 22 148415 24 148934 28 149454 30 149973 31 150493 31 151012 32 151532 31 152052 31 152572 30 153092 30 153611 30 154131 29 154651 29 155171 27 155691 27 156211 26 156731 25 157252 23 157772 22 158293 20 158814 18 159336 15 159859 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,313 14 832 16 1352 17 1871 19 2391 19 2910 20 3430 20 3950 19 4470 18 4991 17 5511 16 6032 15 6554 12 7076 9 7600 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,87222 9 87740 16 88259 18 88779 18 89298 20 89818 20 90338 21 90858 21 91378 20 91898 20 92419 19 92939 18 93460 16 93981 14 94501 7 94510 2 94513 1 95021 7 95541 7 96060 8 96580 8 97100 8 97621 7 98141 7 98662 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,41806 1 41808 6 42319 18 42838 20 43357 23 43877 23 44396 25 44916 25 45436 25 45956 24 46477 22 46997 18 47517 18 48038 16 48558 20 48579 7 49079 29 49600 29 50126 23 50646 23 51166 23 51685 23 52204 24 52724 23 53243 22 53762 22 54276 25 54794 23 55313 21 55832 19 56351 19 56871 20 57390 21 57910 21 58430 21 58950 21 59470 20 59990 19 60511 16 61032 9 61554 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,86477 7 86994 13 87512 17 88031 19 88550 21 89070 22 89589 23 90109 24 90628 25 91148 24 91668 24 92188 24 92708 23 93228 22 93749 20 94271 17 94794 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,7162 3 7172 3 7680 16 8199 19 8718 20 9238 21 9757 22 10277 22 10797 21 11317 21 11838 19 12358 18 12879 16 13400 13 13921 4 13926 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,105067 1 105585 5 106104 8 106624 12 107144 14 107664 14 108184 15 108704 15 109223 17 109743 16 110262 17 110782 16 111303 15 111824 7 111834 1 112345 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,27894 6 28407 16 28925 20 29443 23 29962 25 30481 27 31001 28 31521 28 32040 30 32561 29 33081 29 33602 27 34123 26 34644 24 35164 23 35685 20 36208 16 36730 5 36739 12 37259 15 37777 20 38295 23 38799 9 38814 25 39307 52 39823 56 40341 58 40859 60 41377 62 41895 64 42414 25 42442 36 42934 24 42963 34 43453 24 43484 30 43973 23 44007 24 44493 23 44537 12 45012 22 45533 20 46053 19 46574 15 47096 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,176277 4 176795 6 177313 8 177832 9 178333 11 178349 12 178852 14 178867 14 179373 28 179893 28 180412 29
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,42252 11 42770 15 43287 19 43806 21 43838 3 44326 22 44355 8 44846 23 44874 10 45366 38 45886 39 46406 39 46926 39 47446 39 47970 34 48491 33 49011 33 49533 30 50055 4 50063 19 50583 18 51103 17 51622 17 52141 17 52659 19 53178 18 53697 18 54216 18 54735 17 55255 15 55775 14 56296 11 56817 9 57340 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71412 5 71930 8 72449 11 72967 14 73486 16 74005 18 74525 20 75044 22 75563 23 76082 25 76602 25 77121 26 77641 25 78161 24 78681 22 79201 20 79721 19 80241 18 80761 17 81281 17 81801 16 82321 15 82841 15 83362 14 83883 13 84405 10 84928 7 85451 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,160349 2 160867 6 161386 7 161906 7 162425 8 162945 8 163465 7 163986 6 164508 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,7506 5 8025 9 8544 13 9063 16 9583 16 10103 17 10623 17 11143 18 11663 18 12183 18 12704 17 13225 16 13746 15 14267 14 14789 11 15314 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,151409 4 151417 7 151928 20 152447 21 152967 21 153486 22 154006 22 154526 22 155047 21 155566 21 156086 21 156606 21 157126 21 157647 20 158168 19 158693 14 159217 8 159226 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,104608 4 105126 8 105644 10 106161 14 106679 16 107197 18 107716 19 108236 19 108755 20 109275 19 109795 18 110315 17 110835 14 111356 9 111877 7 112398 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,102675 1 103192 7 103711 9 104230 10 104750 10 105270 11 105790 11 106310 11 106830 11 107351 10 107871 10 108393 9 108914 9 109434 10 109954 12 110474 13 110993 15 111513 16 112032 18 112551 20 113071 20 113590 22 114110 22 114629 23 115149 23 115669 22 116190 21 116710 21 117231 20 117751 19 118272 18 118792 18 119313 17 119834 15 120354 15 120875 14 121397 11 121919 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,131379 7 131897 10 132415 12 132934 14 133452 16 133971 16 134490 17 135009 18 135529 18 136048 18 136567 19 137087 18 137606 19 138126 19 138645 20 139165 20 139684 21 140204 20 140724 19 141244 14 141764 13 142285 11 142805 10 143326 9 143847 7 144369 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,41660 7 42179 10 42698 11 43217 13 43738 12 44258 12 44778 12 45299 11 45819 11 46338 13 46857 14 47376 16 47895 17 48414 18 48933 19 49451 21 49970 22 50489 23 51008 24 51528 23 52048 22 52568 21 53089 19 53610 17 54136 9 54658 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,173406 3 173905 5 173924 5 174423 8 174444 5 174936 16 174962 6 175454 19 175480 8 175973 22 175996 12 176492 35 177011 35 177531 34 178051 32 178571 31 179091 30 179612 27 180133 24 180653 22
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,60915 9 61431 15 61949 19 62468 21 62987 22 63506 24 64026 24 64546 24 65066 24 65587 22 66108 21 66629 18 67150 17 67672 13
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,97258 8 97776 12 98294 15 98813 17 99331 19 99850 20 100369 21 100887 22 101406 22 101925 21 102444 19 102963 19 103483 18 104003 15 104522 12 105042 11 105562 10 106083 8 106603 7 107122 8 107641 8 108161 8 108681 7 109201 7 109721 7 110241 6 110761 5 111281 4 111802 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,41345 6 41865 9 42385 14 42905 15 43425 16 43945 16 44465 16 44985 16 45505 14 46025 12 46546 11 47069 8 47589 17 48106 22 48625 24 49145 24 49665 4 49672 18 50192 18 50712 18 51232 18 51752 18 52273 16 52793 15 53313 14 53834 12 54354 12 54875 10 55396 8 55919 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,136891 8 137409 12 137929 14 138446 19 138965 21 139484 22 140003 24 140523 24 141043 25 141563 25 142083 25 142603 25 143124 24 143644 23 144165 21 144686 19 145206 18 145724 17 146243 16 146763 15 147283 16 147803 16 148324 15 148845 14 149366 13 149887 12 150409 9 150929 8 151453 1
